channel,integral,time
5,1342.1321,3787286264.078034
5,1850.6577,3787286264.0780663
5,536.65356,3787286264.084385
4,727.55865,3787286264.086717
4,1488.7686,3787286264.094271
4,552.42755,3787286264.1038256
5,1281.2504,3787286264.1038256
5,357.76425,3787286264.108232
5,1789.3835,3787286264.110719
4,838.7241,3787286264.114355
4,739.4042,3787286264.115268
4,963.64856,3787286264.1275454
4,1168.12,3787286264.132548
4,1369.3113,3787286264.1332746
5,1302.2169,3787286264.1395407
4,1089.2108,3787286264.1457005
4,1122.0137,3787286264.146738
5,1327.4442,3787286264.147127
4,546.3226,3787286264.14964
4,513.2463,3787286264.1544337
4,1201.2875,3787286264.156234
4,616.211,3787286264.1562943
4,1327.9431,3787286264.158021
5,1063.8474,3787286264.1584353
5,1318.5867,3787286264.172194
4,861.5039,3787286264.1737247
5,891.6292,3787286264.1774507
5,381.75818,3787286264.1778064
4,439.16638,3787286264.1778064
4,1162.015,3787286264.181583
5,1992.0425,3787286264.187236
5,1287.9775,3787286264.1897454
4,683.9126,3787286264.2111793
4,786.7862,3787286264.213196
4,562.8151,3787286264.2158046
4,511.7884,3787286264.220108
4,1324.2073,3787286264.220297
4,2575.9119,3787286264.221915
4,1199.4651,3787286264.2280264
5,1660.1078,3787286264.2290144
4,598.5339,3787286264.2369647
5,502.68088,3787286264.237159
5,934.1792,3787286264.238204
4,943.329,3787286264.2494287
4,1036.9083,3787286264.253611
5,594.05963,3787286264.254416
4,1296.2336,3787286264.257188
5,295.25668,3787286264.2571883
5,761.2884,3787286264.2580667
4,1207.757,3787286264.267738
4,721.08923,3787286264.2680507
4,1330.0388,3787286264.2681503
5,533.5142,3787286264.2681503
4,1375.0518,3787286264.277836
5,1193.6837,3787286264.277961
5,1007.114,3787286264.278383
4,470.51138,3787286264.2916265
5,1895.1698,3787286264.2977586
5,1294.0881,3787286264.3016477
5,890.17163,3787286264.3102927
4,1162.2885,3787286264.3156605
5,510.92178,3787286264.3160863
4,1277.0074,3787286264.3338933
4,633.797,3787286264.3468647
5,1373.3018,3787286264.3468647
4,937.224,3787286264.3475256
4,541.31104,3787286264.3500953
5,634.31116,3787286264.3500953
4,1339.0597,3787286264.3521624
5,311.68243,3787286264.352169
5,1650.7456,3787286264.3531384
5,829.0096,3787286264.3543477
4,1302.1564,3787286264.3560605
4,1337.1461,3787286264.356736
5,435.46423,3787286264.356736
4,1179.9656,3787286264.361857
5,1308.4957,3787286264.3672214
5,329.9582,3787286264.369961
4,1304.7078,3787286264.3709016
4,396.79596,3787286264.382594
4,1145.7959,3787286264.382985
4,966.92883,3787286264.391037
4,1074.9962,3787286264.394156
5,251.47337,3787286264.394156
4,1471.547,3787286264.3999147
5,765.3247,3787286264.4004445
4,446.00034,3787286264.403527
5,535.02783,3787286264.404216
4,1102.4231,3787286264.404811
4,937.224,3787286264.435242
4,649.65173,3787286264.438749
4,905.4234,3787286264.439613
4,733.48145,3787286264.440145
4,1343.7068,3787286264.447834
4,692.1133,3787286264.451849
4,1192.8134,3787286264.4577036
4,1271.0847,3787286264.4690447
5,1149.3397,3787286264.4690447
4,681.7257,3787286264.4755335
5,742.95654,3787286264.4755335
4,642.08887,3787286264.4823785
4,1337.2373,3787286264.483546
4,926.56305,3787286264.485304
4,525.91187,3787286264.494407
5,856.42316,3787286264.495314
4,718.99347,3787286264.4984136
5,750.07623,3787286264.5017295
5,1545.3518,3787286264.5056868
4,1164.0197,3787286264.507575
4,492.56226,3787286264.5160437
4,10430.569,3787286264.522062
5,1058.3534,3787286264.522329
5,1344.4305,3787286264.5233283
5,630.61115,3787286264.5237007
4,1588.5441,3787286264.5432625
4,958.7281,3787286264.546806
4,1041.7377,3787286264.5480003
4,858.5881,3787286264.564299
5,697.5475,3787286264.564299
4,471.0581,3787286264.564608
5,1877.9032,3787286264.5826197
5,1336.1337,3787286264.5843177
5,3224.1982,3787286264.58716
4,710.4283,3787286264.592067
4,691.47546,3787286264.592224
4,1176.503,3787286264.5951242
5,1323.0715,3787286264.5951242
5,1144.014,3787286264.5988684
5,1306.3094,3787286264.6113477
4,1334.3215,3787286264.6188083
5,1460.7003,3787286264.6190877
5,1141.0989,3787286264.6222134
5,1180.7898,3787286264.628981
4,1370.2224,3787286264.6359644
4,1051.6697,3787286264.6385922
4,402.90094,3787286264.642187
4,2511.035,3787286264.6512346
5,1038.5641,3787286264.660815
4,1196.6404,3787286264.6614776
5,412.81573,3787286264.6614776
4,651.6564,3787286264.662594
4,547.14264,3787286264.663529
4,1334.7771,3787286264.6709056
4,608.01025,3787286264.67135
4,479.34995,3787286264.681077
4,968.569,3787286264.6819453
5,1794.9895,3787286264.6875706
4,848.6561,3787286264.690503
5,1336.1337,3787286264.694014
4,642.08887,3787286264.6961036
4,1038.913,3787286264.707427
5,1197.7761,3787286264.7109137
5,767.399,3787286264.714728
4,713.8908,3787286264.727083
5,542.7642,3787286264.730257
4,1254.7744,3787286264.7336864
5,2034.088,3787286264.735655
5,1320.4927,3787286264.738361
4,422.1271,3787286264.7456985
4,653.11426,3787286264.749178
5,496.51422,3787286264.755132
4,734.2104,3787286264.766251
4,704.9611,3787286264.77437
4,655.4834,3787286264.7753596
4,1239.5575,3787286264.7753763
5,1273.9624,3787286264.7753763
4,1671.098,3787286264.787658
4,550.2407,3787286264.789579
4,1355.1877,3787286264.793239
5,1163.2988,3787286264.793239
4,1306.1656,3787286264.797871
5,1327.8367,3787286264.804624
5,627.1914,3787286264.8109937
5,1281.7549,3787286264.8199096
5,1175.576,3787286264.822017
5,229.6658,3787286264.8306913
4,870.9803,3787286264.834222
5,242.95216,3787286264.834222
5,241.55066,3787286264.8374615
5,575.55963,3787286264.837848
5,1222.8352,3787286264.8381877
5,361.52032,3787286264.8414674
4,673.3428,3787286264.8576136
5,289.7067,3787286264.8615685
4,961.18835,3787286264.866025
5,2232.7666,3787286264.866379
4,1271.7225,3787286264.871148
5,442.13544,3787286264.871148
4,1325.4829,3787286264.8744936
5,1162.4579,3787286264.874723
4,660.85944,3787286264.881209
5,604.87933,3787286264.8879633
5,560.4793,3787286264.8884597
5,856.7595,3787286264.8939757
4,605.3678,3787286264.8939757
4,996.5426,3787286264.896537
5,327.94003,3787286264.8965373
4,585.23047,3787286264.90122
4,1232.6324,3787286264.902464
4,1955.2078,3787286264.9054933
5,1342.02,3787286264.909434
5,824.4686,3787286264.9095774
4,1463.4374,3787286264.909802
5,539.28845,3787286264.912724
4,1143.8823,3787286264.9131813
4,498.0294,3787286264.9180984
4,619.0357,3787286264.9209433
5,1180.3973,3787286264.922646
4,767.6511,3787286264.9335313
5,1184.77,3787286264.936047
4,904.6944,3787286264.9433613
4,1188.4396,3787286264.947744
5,504.19452,3787286264.947744
4,1163.0173,3787286264.9501085
4,1307.168,3787286264.957401
5,1283.2124,3787286264.965667
5,366.2294,3787286264.9661355
4,1215.5931,3787286264.967302
5,1149.9004,3787286264.971735
5,383.1597,3787286264.9804983
5,426.99908,3787286264.983623
5,218.0052,3787286264.989003
5,1297.564,3787286264.989636
5,399.69757,3787286264.9897685
4,581.1301,3787286264.990732
5,216.04309,3787286264.9931784
4,1306.8035,3787286264.9961514
4,766.46655,3787286264.9976907
5,808.8838,3787286264.9976907
5,638.0672,3787286264.998826
5,473.97784,3787286265.002503
5,1151.0776,3787286265.003679
5,458.9536,3787286265.005467
5,386.97183,3787286265.005891
4,1228.0765,3787286265.007447
4,1464.622,3787286265.0083423
4,1169.4868,3787286265.012992
4,1135.8639,3787286265.017349
4,1004.47,3787286265.0220966
4,666.14435,3787286265.022897
4,1174.8629,3787286265.0244265
5,1327.6685,3787286265.0285525
5,1317.914,3787286265.0436134
4,1078.1854,3787286265.0458574
4,1334.2303,3787286265.0494294
5,612.50354,3787286265.0546546
5,2162.2986,3787286265.0550575
5,823.9641,3787286265.0584164
4,516.25323,3787286265.0584164
5,1300.0306,3787286265.063619
4,406.81906,3787286265.064081
5,1304.2913,3787286265.064081
4,656.75903,3787286265.0645943
4,899.04504,3787286265.065164
4,1021.4181,3787286265.067771
5,1252.5472,3787286265.067771
5,866.23376,3787286265.0758185
5,776.4808,3787286265.079939
4,712.8885,3787286265.0811515
5,514.2294,3787286265.0940204
4,1295.9603,3787286265.0974474
5,1173.1655,3787286265.106971
5,822.05804,3787286265.114039
5,736.45355,3787286265.116703
4,1200.0117,3787286265.1181765
5,765.3247,3787286265.1188474
4,698.6739,3787286265.11976
4,1351.4519,3787286265.119928
4,1562.9396,3787286265.1391983
4,1175.045,3787286265.1463113
5,1376.0488,3787286265.150377
5,1169.0731,3787286265.160914
4,1347.8071,3787286265.1612053
4,1022.05597,3787286265.1629763
4,700.8608,3787286265.1661797
5,532.44904,3787286265.1674285
5,944.21405,3787286265.1781545
4,836.7195,3787286265.178242
4,1533.8726,3787286265.189719
5,1029.5383,3787286265.189719
5,750.4126,3787286265.191414
5,224.62036,3787286265.193968
4,576.3008,3787286265.1965823
4,765.91986,3787286265.199687
4,970.5736,3787286265.2056456
5,225.1249,3787286265.2056456
5,1186.9004,3787286265.2061567
4,1168.3022,3787286265.214579
4,885.1949,3787286265.2186484
5,1980.0455,3787286265.2313943
4,945.33356,3787286265.236003
4,1010.6661,3787286265.236577
4,1339.1508,3787286265.239528
5,1181.6306,3787286265.239528
4,2557.597,3787286265.244923
4,1452.6853,3787286265.246633
4,1128.3009,3787286265.249094
5,1332.5458,3787286265.249094
5,521.0687,3787286265.2577515
5,279.05518,3787286265.2621036
4,1046.1115,3787286265.264369
5,349.35516,3787286265.271619
5,326.20215,3787286265.2830667
4,1088.2996,3787286265.292354
5,254.89307,3787286265.292354
4,1085.9305,3787286265.294913
5,1438.0518,3787286265.294913
4,1159.9193,3787286265.3067555
5,429.57785,3787286265.3067555
4,1532.3235,3787286265.3093123
4,1229.7167,3787286265.309824
5,810.28534,3787286265.309824
4,2355.7678,3787286265.3106213
5,386.80365,3787286265.3138986
5,564.01117,3787286265.316489
4,1348.2627,3787286265.322912
5,658.19293,3787286265.332484
4,554.9789,3787286265.336142
5,691.9414,3787286265.348695
5,542.31573,3787286265.353178
5,574.6066,3787286265.371396
5,696.9869,3787286265.3768387
5,494.15967,3787286265.3778105
4,696.2137,3787286265.3875456
5,1161.3928,3787286265.3875456
5,358.21274,3787286265.3876486
5,1210.1655,3787286265.3895345
5,1509.6411,3787286265.390534
5,1340.7306,3787286265.398874
5,620.80054,3787286265.39888
5,1059.6428,3787286265.3990254
5,382.76727,3787286265.4017467
5,432.2127,3787286265.4027967
4,2246.2424,3787286265.4031415
5,999.71405,3787286265.4053845
5,1158.87,3787286265.4095273
5,1552.2472,3787286265.4096622
5,1758.4941,3787286265.4101853
5,1566.6548,3787286265.413083
4,1115.9087,3787286265.413375
4,1051.0319,3787286265.4203787
5,1106.1171,3787286265.4203787
4,1043.0134,3787286265.437107
5,1198.7852,3787286265.437107
4,1195.3647,3787286265.4379644
5,245.58702,3787286265.4396114
4,1166.6621,3787286265.44418
5,1312.3079,3787286265.44418
4,1184.886,3787286265.450647
5,843.5853,3787286265.4539843
4,583.95483,3787286265.4703503
5,329.5097,3787286265.4703503
5,1377.3381,3787286265.4753714
5,867.4111,3787286265.482992
4,1331.2234,3787286265.4874
5,632.18085,3787286265.4874
5,387.92484,3787286265.4983954
4,8896.3955,3787286265.4985666
5,1309.617,3787286265.508179
4,1328.1254,3787286265.51488
5,350.70062,3787286265.518496
4,398.52722,3787286265.527933
4,1893.1555,3787286265.531777
4,506.95908,3787286265.5377297
5,1178.0427,3787286265.541396
4,1328.2164,3787286265.5431147
5,1143.6216,3787286265.549121
4,1288.5796,3787286265.553233
5,1175.6322,3787286265.554035
4,605.8234,3787286265.5545497
4,1799.8495,3787286265.56371
4,861.04834,3787286265.5755167
5,267.2264,3787286265.582551
5,1310.2897,3787286265.5832853
4,1152.6298,3787286265.5922475
4,843.73566,3787286265.593251
5,728.99744,3787286265.5956206
5,1036.658,3787286265.598376
4,1154.3611,3787286265.603129
5,633.9187,3787286265.603129
4,1638.0219,3787286265.6036963
5,1169.7458,3787286265.6116586
4,2501.0117,3787286265.614899
5,2435.9302,3787286265.620366
4,420.39584,3787286265.628878
5,1361.6412,3787286265.633252
4,513.0641,3787286265.634361
4,582.13245,3787286265.6491976
4,1489.7709,3787286265.6495204
5,997.808,3787286265.6519775
5,1161.0564,3787286265.652501
4,644.6402,3787286265.6531634
5,240.42944,3787286265.6546144
5,1150.6292,3787286265.6565514
5,1384.3457,3787286265.6584725
5,1065.2489,3787286265.6710267
4,954.7189,3787286265.677673
5,229.89005,3787286265.677673
4,793.98456,3787286265.680084
4,1179.0543,3787286265.682152
4,1775.0651,3787286265.687263
5,266.9461,3787286265.687263
5,1244.5306,3787286265.699827
4,2215.171,3787286265.7010174
4,1163.2908,3787286265.7068205
4,799.7251,3787286265.7242312
4,477.80093,3787286265.728063
5,241.4946,3787286265.7295675
5,373.01273,3787286265.7336817
4,1319.7424,3787286265.733956
4,1376.3274,3787286265.740356
4,513.88416,3787286265.7460117
4,819.95355,3787286265.755126
5,1211.567,3787286265.761316
4,1023.3316,3787286265.764386
4,1154.5433,3787286265.7699356
5,1208.5958,3787286265.7714047
5,1035.761,3787286265.7732477
5,944.83075,3787286265.7737713
4,918.2712,3787286265.7753673
4,1297.327,3787286265.784502
5,1148.2185,3787286265.786065
5,931.7125,3787286265.78687
5,1164.7003,3787286265.7907753
4,1175.683,3787286265.795007
5,338.4794,3787286265.7962775
4,1184.0659,3787286265.8037543
5,598.88086,3787286265.8084903
5,720.6444,3787286265.809203
5,643.6172,3787286265.8144436
5,2550.294,3787286265.8176656
5,419.82333,3787286265.8193674
4,1155.5457,3787286265.820964
5,812.4717,3787286265.8403735
4,1290.0376,3787286265.843738
4,707.9681,3787286265.845527
4,851.5719,3787286265.847335
5,374.24606,3787286265.8488007
5,422.34604,3787286265.8638806
5,1159.4307,3787286265.864773
4,714.7109,3787286265.869594
5,531.6642,3787286265.881537
4,1844.4979,3787286265.8894463
5,1313.8776,3787286265.892614
4,773.57385,3787286265.896064
5,1174.0625,3787286265.896064
4,1919.1245,3787286265.9080353
4,2092.251,3787286265.928264
5,220.64005,3787286265.9420595
4,1202.0164,3787286265.9435935
5,255.00519,3787286265.9498196
4,1318.1023,3787286265.951288
5,390.72787,3787286265.9641457
4,1052.9453,3787286265.968434
5,243.9052,3787286265.968434
4,553.97656,3787286265.9742613
4,1341.611,3787286265.980243
4,1195.0002,3787286265.9811506
4,864.7842,3787286265.987658
5,1373.1897,3787286265.9962287
4,1099.2339,3787286265.9965606
5,251.8658,3787286265.996561
5,2126.9805,3787286266.0073323
4,562.90625,3787286266.0074515
5,1176.6412,3787286266.008266
4,1342.1577,3787286266.022087
4,550.4229,3787286266.0286255
5,1317.4094,3787286266.039103
5,1344.9352,3787286266.0399904
5,1183.9852,3787286266.0491605
5,713.4687,3787286266.049763
5,1144.1261,3787286266.0502405
4,2059.8125,3787286266.0870256
5,1064.0155,3787286266.090509
4,577.5765,3787286266.0952134
4,1418.3334,3787286266.098672
4,10776.094,3787286266.1064525
5,295.76123,3787286266.1112266
4,1013.1263,3787286266.1116023
5,267.9552,3787286266.1116023
4,995.6314,3787286266.11512
5,305.23547,3787286266.11512
5,482.49905,3787286266.11673
5,1129.8307,3787286266.120535
4,726.92084,3787286266.1208353
5,1350.2609,3787286266.1246367
5,431.98846,3787286266.129909
5,1325.5942,3787286266.130799
4,1897.4382,3787286266.1323614
5,1199.1216,3787286266.135173
4,1667.8177,3787286266.1461587
4,513.7019,3787286266.1593156
4,1139.873,3787286266.17605
4,542.6778,3787286266.184942
5,777.2096,3787286266.184942
5,531.2157,3787286266.192546
5,491.4127,3787286266.1957197
4,773.4828,3787286266.2007627
4,1181.788,3787286266.2081003
5,794.1959,3787286266.2081003
4,689.28864,3787286266.2132654
4,1740.4398,3787286266.21618
5,1340.8988,3787286266.224242
5,2198.009,3787286266.23703
4,450.37405,3787286266.2466493
5,743.12476,3787286266.2466493
5,1034.3595,3787286266.2500753
5,523.143,3787286266.2518854
5,981.4383,3787286266.252774
4,1100.054,3787286266.253923
5,1157.5807,3787286266.2567773
5,960.3595,3787286266.259944
4,1190.8999,3787286266.265035
5,1134.8201,3787286266.2694273
4,846.6515,3787286266.272809
5,623.099,3787286266.2775507
4,1094.678,3787286266.280552
4,631.4279,3787286266.283293
4,653.47876,3787286266.2845054
4,524.5451,3787286266.2897897
5,209.09157,3787286266.2897897
4,797.9027,3787286266.2993174
4,1355.0055,3787286266.299415
4,697.3982,3787286266.299748
5,322.95062,3787286266.3033843
4,1179.2366,3787286266.307124
5,1900.6077,3787286266.3085814
5,1123.1594,3787286266.3133903
4,1355.7345,3787286266.319389
5,900.0383,3787286266.319398
5,618.5021,3787286266.3195605
4,1392.8201,3787286266.3317084
4,432.6058,3787286266.3356233
5,763.13837,3787286266.3356233
5,1096.4746,3787286266.3375535
5,357.03546,3787286266.3401594
4,1309.1726,3787286266.3441005
5,361.63245,3787286266.3485837
4,1171.3092,3787286266.3523593
5,1325.426,3787286266.3523593
5,662.45355,3787286266.352545
5,1584.8184,3787286266.3538146
4,557.71246,3787286266.3552184
5,1317.5215,3787286266.3552184
4,848.38275,3787286266.367607
5,249.4552,3787286266.372541
4,445.54474,3787286266.373943
4,1091.2155,3787286266.3896136
5,1333.8912,3787286266.3896136
4,819.95355,3787286266.3907313
4,869.7958,3787286266.392776
4,1064.5175,3787286266.392952
4,652.2942,3787286266.401014
5,1490.7488,3787286266.4026213
5,1297.1155,3787286266.4046283
5,793.4111,3787286266.415575
5,1329.8549,3787286266.416588
5,732.19293,3787286266.4175596
5,1337.423,3787286266.418978
5,1652.4835,3787286266.423362
4,2479.4165,3787286266.423704
5,1300.4231,3787286266.4237266
5,413.20816,3787286266.430487
4,1337.9662,3787286266.4334917
5,786.1232,3787286266.4355817
4,410.73718,3787286266.454109
5,654.60504,3787286266.454823
5,824.18835,3787286266.458173
5,1178.267,3787286266.4605074
5,1291.8458,3787286266.463065
4,467.2311,3787286266.46754
5,645.6354,3787286266.468067
5,1553.4806,3787286266.4700103
4,554.1588,3787286266.4719887
5,1126.411,3787286266.4719887
5,1124.5609,3787286266.4811187
5,592.9945,3787286266.4925094
4,1028.5254,3787286266.502277
5,1454.982,3787286266.511751
5,710.3293,3787286266.5136733
5,1196.9912,3787286266.5147667
4,621.1315,3787286266.5160804
5,1064.1277,3787286266.519383
4,897.13153,3787286266.5219784
5,263.2461,3787286266.5219784
5,872.008,3787286266.525876
5,949.0353,3787286266.5266533
4,732.9347,3787286266.528017
5,982.72766,3787286266.537147
4,1326.5763,3787286266.543014
5,273.6173,3787286266.543014
4,1181.4235,3787286266.5502477
5,1330.0791,3787286266.551704
5,231.12338,3787286266.5546584
4,1501.5253,3787286266.5579114
5,360.95972,3787286266.5586057
5,1306.1412,3787286266.564694
5,1691.726,3787286266.570629
4,948.6139,3787286266.5753303
5,1322.2306,3787286266.5810595
4,1306.2567,3787286266.581165
4,1379.8811,3787286266.5833263
4,1349.265,3787286266.5844774
5,1107.0701,3787286266.596812
5,817.405,3787286266.604521
5,475.37936,3787286266.6172843
4,1055.9523,3787286266.6194806
4,1208.4858,3787286266.6257205
5,1288.4822,3787286266.625932
5,407.99454,3787286266.630986
5,421.28088,3787286266.637887
4,1188.8041,3787286266.6394157
5,1466.923,3787286266.645378
4,1328.5809,3787286266.6456795
4,1293.9557,3787286266.648606
5,628.8732,3787286266.648606
5,791.8414,3787286266.66037
4,2178.7231,3787286266.6612196
4,564.72864,3787286266.6733756
